index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,frontier_id,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs,AWY_1_rast_abs,SDE_2_rast_abs,SDL_3_rast_abs,terracing_npix,grass_strips_npix,riparian_mgmt_npix,agroforestry_npix,reforestation_npix,road_mitigation_npix,terracing_frac_area,grass_strips_frac_area,riparian_mgmt_frac_area,agroforestry_frac_area,reforestation_frac_area,road_mitigation_frac_area,terracing_frac_alloc,grass_strips_frac_alloc,riparian_mgmt_frac_alloc,agroforestry_frac_alloc,reforestation_frac_alloc,road_mitigation_frac_alloc,terracing_budg,grass_strips_budg,riparian_mgmt_budg,agroforestry_budg,reforestation_budg,road_mitigation_budg
235,0.25,0.75,0.0,2.076577,0.697316,2.459957,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_6_4_1.25e+09.tif,0,2037,542,0,1,0,0,0.789534883721,0.21007751938,0,0.000387596899225,0.0,0,0.313013814404,0.685721017666,0,0.00126516792927,0.0,0,391104000,856793600,0,1580800,0
236,0.0,1.0,0.0,-5.918115,1.711288,6.368782,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_6_4_1.25e+09.tif,0,6469,0,0,5,0,0,0.999227679951,0.0,0,0.000772320049428,0.0,0,0.99367655718,0.0,0,0.0063234428202,0.0,0,1242048000,0,0,7904000,0
237,0.0,0.25,0.75,-6.262234,1.702828,6.406838,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_6_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
238,0.0,0.0,1.0,-6.281254,1.701286,6.407083,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_15_6_6_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
239,0.5,0.5,0.0,1.831762,0.074372,0.245025,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_3_6_6_4_6.25e+08.tif,0,89,384,0,0,0,0,0.188160676533,0.811839323467,0,0.0,0.0,0,0.0273795606965,0.972620439304,0,0.0,0.0,0,17088000,607027200,0,0,0
240,0.25,0.75,0.0,0.85323,0.565722,1.976212,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_6_4_6.25e+08.tif,0,1408,223,0,1,0,0,0.862745098039,0.136642156863,0,0.000612745098039,0.0,0,0.432928829124,0.564539603149,0,0.00253156772712,0.0,0,270336000,352518400,0,1580800,0
241,0.0,1.0,0.0,-4.25454,1.216389,4.489278,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_6_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
242,0.75,0.0,0.25,1.797204,0.105555,0.357213,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_6_4_6.25e+08.tif,0,140,378,0,0,0,0,0.27027027027,0.72972972973,0,0.0,0.0,0,0.0430477830392,0.956952216961,0,0.0,0.0,0,26880000,597542400,0,0,0
243,0.5,0.25,0.25,1.30144,0.397068,1.385422,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_6_4_6.25e+08.tif,0,839,293,0,0,0,0,0.741166077739,0.258833922261,0,0.0,0.0,0,0.258045334782,0.741954665218,0,0.0,0.0,0,161088000,463174400,0,0,0
244,0.25,0.5,0.25,-0.988458,1.010508,3.666245,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_6_4_6.25e+08.tif,0,3197,3,0,4,0,0,0.997815230961,0.000936329588015,0,0.00124843945069,0.0,0,0.982291912043,0.00758918055285,0,0.0101189074038,0.0,0,613824000,4742400,0,6323200,0
245,0.0,0.75,0.25,-4.380422,1.213886,4.512421,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_6_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
246,0.5,0.0,0.5,0.339863,0.71458,2.569498,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_6_4_6.25e+08.tif,0,1995,153,0,0,0,0,0.928770949721,0.0712290502793,0,0.0,0.0,0,0.61295971979,0.38704028021,0,0.0,0.0,0,383040000,241862400,0,0,0
247,0.25,0.25,0.5,-1.570823,1.088167,3.9847,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_6_4_6.25e+08.tif,0,3238,0,0,2,0,0,0.999382716049,0.0,0,0.000617283950617,0.0,0,0.994940287195,0.0,0,0.00505971280497,0.0,0,621696000,0,0,3161600,0
248,0.0,0.5,0.5,-4.460486,1.211299,4.51698,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_6_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
249,0.25,0.0,0.75,-2.008128,1.128968,4.154821,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_6_4_6.25e+08.tif,0,3238,0,0,2,0,0,0.999382716049,0.0,0,0.000617283950617,0.0,0,0.994940287195,0.0,0,0.00505971280497,0.0,0,621696000,0,0,3161600,0
250,0.0,0.25,0.75,-4.516256,1.209362,4.518311,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_6_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
251,0.0,0.0,1.0,-4.519297,1.208008,4.518545,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_15_6_6_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
252,0.75,0.25,0.0,3.365634,0.000227,0.000591,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_2_6_6_4_1.25e+09.tif,0,0,790,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,1248832000,0,0,0
253,0.5,0.25,0.25,2.633811,0.485383,1.713601,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_6_4_1.25e+09.tif,0,1184,646,0,0,0,0,0.646994535519,0.353005464481,0,0.0,0.0,0,0.182077280323,0.817922719677,0,0.0,0.0,0,227328000,1021196800,0,0,0
254,0.25,0.5,0.25,0.231143,1.479328,5.439544,18,1875000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_6_4_1.875e+09.tif,0,6660,367,0,5,1,0,0.946964311105,0.0521825678942,0,0.000710934167496,0.000142186833499,0,0.682502553428,0.309650520349,0,0.00421867193936,0.00362825428375,0,1278720000,580153600,0,7904000,6797808
255,0.0,0.75,0.25,-7.453899,2.070694,7.804646,18,1875000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_6_4_1.875e+09.tif,0,9680,0,0,6,1,0,0.999277382058,0.0,0,0.000619386807061,0.00010323113451,0,0.991315213378,0.0,0,0.00505898466331,0.00362580195852,0,1858560000,0,0,9484800,6797808
256,0.75,0.0,0.25,3.253917,0.129106,0.439018,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_6_4_1.25e+09.tif,0,189,767,0,0,0,0,0.19769874477,0.80230125523,0,0.0,0.0,0,0.0290591895202,0.97094081048,0,0.0,0.0,0,36288000,1212473600,0,0,0
257,0.25,0.25,0.5,-2.327923,1.834407,6.829258,18,1875000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_6_4_1.875e+09.tif,0,9120,65,0,9,1,0,0.991843393148,0.00706905927134,0,0.000978792822186,0.000108754758021,0,0.93397915238,0.054806415539,0,0.00758858061309,0.00362585146763,0,1751040000,102752000,0,14227200,6797808
258,0.0,0.5,0.5,-7.57948,2.067712,7.810433,18,1875000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_6_4_1.875e+09.tif,0,9689,0,0,5,1,0,0.999381124291,0.0,0,0.000515729757607,0.000103145951521,0,0.992158993112,0.0,0,0.00421548958094,0.00362551730735,0,1860288000,0,0,7904000,6797808
259,0.25,0.0,0.75,-3.391604,1.938997,7.252676,18,1875000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_6_4_1.875e+09.tif,0,9639,2,0,9,1,0,0.998756605533,0.000207232411149,0,0.000932545850171,0.000103616205575,0,0.98709961301,0.00168629943918,0,0.0075883474763,0.00362574007403,0,1850688000,3161600,0,14227200,6797808
260,0.5,0.0,0.5,2.534415,0.982448,3.574261,18,1875000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_6_4_1.875e+09.tif,0,3484,760,0,1,0,0,0.820730270907,0.179034157833,0,0.000235571260306,0.0,0,0.357349215521,0.641806302502,0,0.000844481976977,0.0,0,668928000,1201408000,0,1580800,0
261,0.75,0.25,0.0,1.889469,9.1e-05,0.000318,16,625000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_2_6_6_4_6.25e+08.tif,0,0,395,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,624416000,0,0,0
262,0.25,0.25,0.5,-2.144409,1.537945,5.687718,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_6_4_1.25e+09.tif,0,6384,3,0,8,1,0,0.998123827392,0.00046904315197,0,0.00125078173859,0.000156347717323,0,0.98064939169,0.00379417919404,0,0.0101178111841,0.00543861793157,0,1225728000,4742400,0,12646400,6797808
263,0.25,0.5,0.25,-0.451538,1.294491,4.734564,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_6_4_1.25e+09.tif,0,5141,158,0,4,1,0,0.969268476621,0.0297888386124,0,0.000754147812971,0.000188536953243,0,0.789683243858,0.199819608862,0,0.00505872427499,0.00543842300517,0,987072000,249766400,0,6323200,6797808
264,1.0,0.0,0.0,3.365634,0.000227,0.000591,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_1_6_6_4_1.25e+09.tif,0,0,790,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,1248832000,0,0,0
265,0.5,0.0,0.5,1.367121,0.901375,3.268299,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_6_4_1.25e+09.tif,0,3009,425,0,0,0,0,0.876237623762,0.123762376238,0,0.0,0.0,0,0.462342185459,0.537657814541,0,0.0,0.0,0,577728000,671840000,0,0,0
266,0.0,0.5,0.5,-6.212548,1.704949,6.405443,17,1250000000.0,5.0,4,0,Maragua_maps/soln_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_6_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
