index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,esm_case,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
66,0.0,0.5,0.5,-3.244489,0.73823,4.515142,2,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_12_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_2_4_6.25e+08.tif
67,0.25,0.0,0.75,-1.83576,0.713671,4.28981,2,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_13_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_2_4_6.25e+08.tif
68,0.25,0.0,0.75,-2.543034,0.99233,6.11336,2,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_13_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_2_4_1.25e+09.tif
69,0.75,0.25,0.0,2.527977,2e-06,-0.000545,2,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_2_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_2_4_6.25e+08.tif
70,0.5,0.5,0.0,2.521139,0.009843,0.038112,2,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_3_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_2_4_6.25e+08.tif
71,1.0,0.0,0.0,6.541469,0.000221,0.00301,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_1_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_2_4_1.875e+09.tif
72,0.75,0.25,0.0,6.541469,0.000221,0.00301,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_2_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_2_4_1.875e+09.tif
73,0.5,0.5,0.0,6.516378,0.031971,0.135197,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_3_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_2_4_1.875e+09.tif
74,0.25,0.75,0.0,6.101335,0.245876,1.19421,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_4_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_2_4_1.875e+09.tif
75,0.0,1.0,0.0,-5.02534,1.257025,7.612626,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_5_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_2_4_1.875e+09.tif
76,0.75,0.0,0.25,6.395626,0.113474,0.575029,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_6_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_2_4_1.875e+09.tif
77,0.5,0.25,0.25,6.007634,0.268717,1.422602,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_7_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_2_4_1.875e+09.tif
78,0.25,0.5,0.25,3.54766,0.68513,3.974362,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_8_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_2_4_1.875e+09.tif
79,0.0,0.75,0.25,-5.485396,1.241916,7.788672,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_9_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_2_4_1.875e+09.tif
80,0.5,0.0,0.5,4.956949,0.48328,2.765255,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_10_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_2_4_1.875e+09.tif
81,0.25,0.25,0.5,-0.584574,1.052109,6.454373,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_11_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_2_4_1.875e+09.tif
82,0.0,0.5,0.5,-5.607605,1.232572,7.807784,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_12_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_2_4_1.875e+09.tif
83,0.25,0.0,0.75,-3.048027,1.191431,7.447891,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_13_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_2_4_1.875e+09.tif
84,0.0,0.25,0.75,-5.647583,1.228209,7.811757,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_14_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_2_4_1.875e+09.tif
85,0.0,0.0,1.0,-5.671624,1.224926,7.812259,2,1875000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_15_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_2_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_2_4_1.875e+09.tif
86,0.0,0.0,1.0,-4.643249,1.018327,6.407083,2,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_15_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_2_4_1.25e+09.tif
87,0.0,0.25,0.75,-3.322494,0.733597,4.518203,2,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_14_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_2_4_6.25e+08.tif
88,0.0,0.25,0.75,-4.621401,1.021103,6.406663,2,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_14_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_2_4_1.25e+09.tif
89,0.0,0.0,1.0,-3.325045,0.73135,4.518545,2,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_15_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_2_4_6.25e+08.tif
90,0.75,0.25,0.0,6.538005,0.001856,0.006904,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_2_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_3_4_1.875e+09.tif
91,0.75,0.0,0.25,6.395626,0.167874,0.575029,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_6_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_3_4_1.875e+09.tif
92,0.5,0.5,0.0,6.450263,0.120051,0.399735,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_3_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_3_4_1.875e+09.tif
93,0.25,0.75,0.0,5.471395,0.619971,2.178232,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_4_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_3_4_1.875e+09.tif
94,1.0,0.0,0.0,6.541469,0.000571,0.00301,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_1_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_3_4_1.875e+09.tif
95,0.5,0.0,0.5,4.956949,0.766088,2.765255,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_10_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_3_4_1.875e+09.tif
96,0.5,0.25,0.25,5.884703,0.461954,1.625515,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_7_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_3_4_1.875e+09.tif
97,0.25,0.5,0.25,2.361578,1.313776,4.81639,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_8_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_3_4_1.875e+09.tif
98,0.0,1.0,0.0,-5.380017,2.07439,7.763691,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_5_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_3_4_1.875e+09.tif
99,0.0,0.25,0.75,-5.650535,2.065273,7.812002,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_14_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_3_4_1.875e+09.tif
100,0.0,0.0,1.0,-5.671624,2.063456,7.812259,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_15_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_3_4_1.875e+09.tif
101,0.5,0.5,0.0,4.642928,0.05626,0.182825,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_3_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_3_4_1.25e+09.tif
102,0.0,0.75,0.25,-5.531339,2.070694,7.804646,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_9_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_3_4_1.875e+09.tif
103,0.0,1.0,0.0,-4.375441,1.711288,6.368782,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_5_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_3_4_1.25e+09.tif
104,0.75,0.0,0.25,4.608454,0.086452,0.291473,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_6_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_3_4_1.25e+09.tif
105,0.5,0.25,0.25,4.172517,0.336831,1.171257,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_7_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_3_4_1.25e+09.tif
106,0.25,0.75,0.0,3.653738,0.534138,1.866134,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_4_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_3_4_1.25e+09.tif
107,0.0,0.75,0.25,-4.539911,1.707872,6.400125,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_9_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_3_4_1.25e+09.tif
108,0.5,0.0,0.5,2.985317,0.728078,2.622359,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_10_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_3_4_1.25e+09.tif
109,0.25,0.25,0.5,-1.079599,1.793066,6.680374,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_11_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_3_4_1.875e+09.tif
110,0.25,0.5,0.25,0.732265,1.209761,4.424241,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_8_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_3_4_1.25e+09.tif
111,1.0,0.0,0.0,2.527977,-4.2e-05,-0.000545,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_1_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_3_4_6.25e+08.tif
112,0.75,0.25,0.0,2.527977,-4.2e-05,-0.000545,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_2_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_3_4_6.25e+08.tif
113,0.5,0.5,0.0,2.484755,0.047983,0.156405,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_3_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_3_4_6.25e+08.tif
114,0.25,0.75,0.0,1.610408,0.476867,1.660282,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_4_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_3_4_6.25e+08.tif
115,0.0,1.0,0.0,-3.13046,1.216389,4.489278,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_5_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_3_4_6.25e+08.tif
116,0.75,0.0,0.25,2.455346,0.075515,0.255153,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_6_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_3_4_6.25e+08.tif
117,0.5,0.25,0.25,2.07393,0.300984,1.043026,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_7_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_3_4_6.25e+08.tif
118,0.25,0.5,0.25,-0.698854,1.012977,3.686586,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_8_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_3_4_6.25e+08.tif
119,0.0,0.75,0.25,-3.222909,1.213886,4.512421,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_9_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_3_4_6.25e+08.tif
120,0.5,0.0,0.5,1.050994,0.638285,2.289411,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_10_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_3_4_6.25e+08.tif
121,0.25,0.25,0.5,-1.5245,1.134256,4.169864,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_11_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_3_4_6.25e+08.tif
122,0.0,0.5,0.5,-3.2816,1.211299,4.51698,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_12_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_3_4_6.25e+08.tif
123,0.25,0.0,0.75,-1.83576,1.162307,4.28981,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_13_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_3_4_6.25e+08.tif
124,0.0,0.25,0.75,-3.322685,1.209362,4.518311,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_14_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_3_4_6.25e+08.tif
125,0.0,0.0,1.0,-3.325045,1.208008,4.518545,3,625000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_15_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_3_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_3_4_6.25e+08.tif
126,1.0,0.0,0.0,4.685569,-0.000131,-0.00146,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_1_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_3_4_1.25e+09.tif
127,0.75,0.25,0.0,4.685569,-0.000131,-0.00146,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_2_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_3_4_1.25e+09.tif
128,0.25,0.25,0.5,-1.866649,1.575084,5.842327,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_11_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_3_4_1.25e+09.tif
129,0.0,0.5,0.5,-5.624032,2.067712,7.810433,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_12_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_3_4_1.875e+09.tif
130,0.25,0.0,0.75,-3.048027,1.986466,7.447891,3,1875000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_13_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_3_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_3_4_1.875e+09.tif
131,0.0,0.25,0.75,-4.629025,1.702828,6.406838,3,1250000000.0,2.5,4,0,Maragua_maps/soln_4_Maragua_14_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_3_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_3_4_1.25e+09.tif
