"esm_case","obj_1_wt","obj_2_wt","obj_3_wt","cost_wt","SDE_2_agg_delta_abs","SDL_3_agg_delta_abs","AWY_1_agg_delta_abs","cost","budget","wt_case","awy_1","sdr_1","sdr_biophysical_table_path","awy_biophysical_table_uri","cat_scen","AWY_1_rast_delta_abs","SDE_2_rast_delta_abs","SDL_3_rast_delta_abs"
1,0,0.75,0.25,0,307056.60700609,6113359.8212852,-2543033.56313381,1249837808,1.25e+09,13,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_1_4_1.25e+09.tif"
1,0,1,0,0,310569.019803984,6407083.00401355,-4643249.43878166,1249907200,1.25e+09,15,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_15_6_1_4_1.25e+09.tif"
1,0.25,0.75,0,0,367222.641748538,7812016.73076449,-5657051.94437896,1874989808,1.875e+09,14,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_14_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_14_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_14_6_1_4_1.875e+09.tif"
1,0,1,0,0,365715.278196039,7812259.36025275,-5671624.09128727,1874989808,1.875e+09,15,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_15_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_15_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_15_6_1_4_1.875e+09.tif"
1,0,0.75,0.25,0,360816.510805104,7447890.52633742,-3048026.98473471,1874964208,1.875e+09,13,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_1_4_1.875e+09.tif"
2,0,0,1,0,1.68871811327904,-544.791707323134,2527977.33259528,624416000,6.25e+08,1,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_2_4_6.25e+08.tif"
2,0.5,0,0.5,0,11356.6963203011,42808.7414027799,4678847.58552084,1249555200,1.25e+09,3,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_2_4_1.25e+09.tif"
2,0.75,0,0.25,0,182869.0876103,867729.204275216,4327399.39837692,1248556800,1.25e+09,4,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_2_4_1.25e+09.tif"
2,0,0.25,0.75,0,59589.1804143796,291472.869457971,4608454.00237468,1249772800,1.25e+09,6,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_2_4_1.25e+09.tif"
2,0.25,0.25,0.5,0,190569.737787115,977316.519514533,4290357.9267222,1249145600,1.25e+09,7,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_2_4_1.25e+09.tif"
2,0.5,0.25,0.25,0,652618.967563468,3770737.3528537,1648671.98661332,1248492800,1.25e+09,8,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_2_4_1.25e+09.tif"
2,1,0,0,0,1047387.51974783,6227644.21934819,-4045737.46075193,1249894400,1.25e+09,5,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_2_4_1.25e+09.tif"
2,0,0.5,0.5,0,460732.784075903,2622358.92729617,2985317.14659866,1249344000,1.25e+09,10,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_2_4_1.25e+09.tif"
2,0.25,0.5,0.25,0,938507.080185792,5695290.4491014,-1543388.95853918,1249997808,1.25e+09,11,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_11_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_11_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_11_6_2_4_1.25e+09.tif"
2,0.5,0.5,0,0,1025363.53934394,6403947.91093446,-4577107.83760144,1249907200,1.25e+09,12,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_12_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_12_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_12_6_2_4_1.25e+09.tif"
2,0.75,0.25,0,0,1034332.31043059,6386180.98331186,-4471901.9773286,1249952000,1.25e+09,9,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_2_4_1.25e+09.tif"
2,0,0,1,0,-9.54841335031756,-1460.34944649616,4685569.15863932,1248832000,1.25e+09,1,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_2_4_1.25e+09.tif"
2,0.25,0,0.75,0,-9.54841335031756,-1460.34944649616,4685569.15863932,1248832000,1.25e+09,2,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_2_4_1.25e+09.tif"
2,0.75,0,0.25,0,168253.763543672,804190.670041345,2194961.27179973,623641600,6.25e+08,4,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_2_4_6.25e+08.tif"
2,1,0,0,0,756051.216605331,4372633.46929345,-2878478.90575581,624857600,6.25e+08,5,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_2_4_6.25e+08.tif"
2,0,0.25,0.75,0,52039.9625444785,255153.48786735,2455346.28200769,623865600,6.25e+08,6,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_2_4_6.25e+08.tif"
2,0.25,0.25,0.5,0,174707.181092189,892654.573985215,2163813.42718918,624320000,6.25e+08,7,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_2_4_6.25e+08.tif"
2,0.5,0.25,0.25,0,555615.463816604,3163175.76657669,38995.4526651677,624115200,6.25e+08,8,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_2_4_6.25e+08.tif"
2,0.75,0.25,0,0,744928.738829924,4502419.53858688,-3194541.96118286,624960000,6.25e+08,9,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_2_4_6.25e+08.tif"
2,0,0.5,0.5,0,406426.730732282,2289410.61817926,1050994.1707451,623769600,6.25e+08,10,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_2_4_6.25e+08.tif"
2,0.25,0.5,0.25,0,697583.584914091,4147439.01955115,-1476354.04280091,624857600,6.25e+08,11,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_11_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_11_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_11_6_2_4_6.25e+08.tif"
2,0.5,0.5,0,0,738229.99091677,4515141.77269196,-3244488.95937601,624960000,6.25e+08,12,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_12_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_12_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_12_6_2_4_6.25e+08.tif"
2,0,0.75,0.25,0,713671.392917576,4289809.93645543,-1835759.93532972,624857600,6.25e+08,13,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_2_4_6.25e+08.tif"
2,0,0.75,0.25,0,992330.41967794,6113359.8212852,-2543033.56313381,1249837808,1.25e+09,13,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_2_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_2_4_1.25e+09.tif"
2,0.25,0,0.75,0,1.68871811327904,-544.791707323134,2527977.33259528,624416000,6.25e+08,2,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_2_4_6.25e+08.tif"
2,0.5,0,0.5,0,9842.60804443835,38111.5203223795,2521139.09499062,624755200,6.25e+08,3,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_2_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_2_4_6.25e+08.tif"
2,0,0,1,0,221.203440277332,3009.7364401558,6541469.24524755,1874828800,1.875e+09,1,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_2_4_1.875e+09.tif"
2,0.25,0,0.75,0,221.203440277332,3009.7364401558,6541469.24524755,1874828800,1.875e+09,2,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_2_4_1.875e+09.tif"
2,0.5,0,0.5,0,31971.2151302484,135197.386540873,6516377.98536189,1874176000,1.875e+09,3,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_2_4_1.875e+09.tif"
2,0.75,0,0.25,0,245875.549587961,1194209.63263205,6101335.25635026,1873606400,1.875e+09,4,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_2_4_1.875e+09.tif"
2,1,0,0,0,1257025.28695247,7612625.90431668,-5025339.73812039,1874944000,1.875e+09,5,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_2_4_1.875e+09.tif"
2,0,0.25,0.75,0,113473.815242846,575028.920238797,6395625.90981635,1874003200,1.875e+09,6,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_2_4_1.875e+09.tif"
2,0.25,0.25,0.5,0,268716.649901216,1422601.51918995,6007634.36155359,1874809600,1.875e+09,7,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_2_4_1.875e+09.tif"
2,0.5,0.25,0.25,0,685130.072683926,3974362.33702542,3547659.90560269,1874425600,1.875e+09,8,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_2_4_1.875e+09.tif"
2,0.75,0.25,0,0,1241915.67535851,7788671.69204479,-5485395.77149952,1874854400,1.875e+09,9,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_2_4_1.875e+09.tif"
2,0,0.5,0.5,0,483280.483554571,2765254.5586931,4956949.12019182,1873779200,1.875e+09,10,2.5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_2_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_2_4_1.875e+09.tif"
