"esm_case","SDE_wt","SDL_wt","AWY_wt","cost_wt","SDE_2_agg_delta_abs","SDL_3_agg_delta_abs","AWY_1_agg_delta_abs","cost","terracing_npix","grass_strips_npix","riparian_mgmt_npix","agroforestry_npix","reforestation_npix","road_mitigation_npix","terracing_frac_area","grass_strips_frac_area","riparian_mgmt_frac_area","agroforestry_frac_area","reforestation_frac_area","road_mitigation_frac_area","terracing_frac_alloc","grass_strips_frac_alloc","riparian_mgmt_frac_alloc","agroforestry_frac_alloc","reforestation_frac_alloc","road_mitigation_frac_alloc","terracing_budg","grass_strips_budg","riparian_mgmt_budg","agroforestry_budg","reforestation_budg","road_mitigation_budg","budget","wt_case","awy_1","sdr_1","sdr_biophysical_table_path","awy_biophysical_table_uri","cat_scen","port_rast","AWY_1_rast_delta_abs","SDE_2_rast_delta_abs","SDL_3_rast_delta_abs","AWY_1_rast_abs","SDE_2_rast_abs","SDL_3_rast_abs","frontier_id"
1,0,0.25,0.75,0,44559.6384394599,575028.920238797,6395625.90981635,1874003200,0,218,1159,0,0,0,0,0.158315177923021,0.841684822076979,0,0,0,0,0.0223350739208983,0.977664926079102,0,0,0,0,41856000,1832147200,0,0,0,1.875e+09,6,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_6_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_6_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_6_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_6_6_1_4_1.875e+09.tif",3
1,0.25,0.25,0.5,0,88638.1605802983,1227927.00246821,6115700.81793614,1874508800,0,657,1106,0,0,0,0,0.372660238230289,0.627339761769711,0,0,0,0,0.0672944293459705,0.932705570654029,0,0,0,0,126144000,1748364800,0,0,0,1.875e+09,7,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_7_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_7_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_7_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_7_6_1_4_1.875e+09.tif",3
1,0.5,0.25,0.25,0,185358.714724972,3098799.55334001,4601657.50757989,1873548800,0,2381,894,0,2,0,0,0.726579188281965,0.272810497406164,0,0.000610314311870613,0,0,0.244003252010303,0.754309255248649,0,0.00168749274104843,0,0,457152000,1413235200,0,3161600,0,1.875e+09,8,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_8_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_8_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_8_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_8_6_1_4_1.875e+09.tif",3
1,0.75,0.25,0,0,373947.626345804,7801289.58677024,-5559404.57627126,1874887408,0,9672,0,0,7,1,0,0.999173553719008,0,0,0.000723140495867769,0.000103305785123967,0,0.990472276935789,0,0,0.00590200774338978,0.00362571532082101,0,1857024000,0,0,11065600,6797808,1.875e+09,9,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_9_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_9_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_9_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_9_6_1_4_1.875e+09.tif",3
1,0,0.5,0.5,0,163518.460100964,2765254.5586931,4956949.12019182,1873779200,0,1987,942,0,2,0,0,0.677925622654384,0.321392016376663,0,0.000682360968952576,0,0,0.203601363490426,0.794711351262732,0,0.00168728524684232,0,0,381504000,1489113600,0,3161600,0,1.875e+09,10,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_10_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_10_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_10_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_10_6_1_4_1.875e+09.tif",3
1,0.25,0.5,0.25,0,316595.505013587,6245941.27418243,-146301.626147952,1874900208,0,7235,295,0,8,1,0,0.959676349648494,0.0391298580713623,0,0.00106114869346067,0.000132643586682584,0,0.740903432658854,0.248725771115814,0,0.00674510565737801,0.00362569056795368,0,1389120000,466336000,0,12646400,6797808,1.875e+09,11,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_11_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_11_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_11_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_11_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_11_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_11_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_11_6_1_4_1.875e+09.tif",3
1,0.5,0.5,0,0,369395.230583256,7810581.90228652,-5639649.32858126,1874989808,0,9689,0,0,5,1,0,0.999381124290872,0,0,0.000515729757607014,0.000103145951521403,0,0.992158993111711,0,0,0.0042154895809439,0.00362551730734528,0,1860288000,0,0,7904000,6797808,1.875e+09,12,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_12_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_12_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_12_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_12_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_12_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_12_6_1_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_12_6_1_4_1.875e+09.tif",3
1,0.25,0.75,0,0,311984.981812264,6406868.02364803,-4633473.88311854,1249907200,0,6477,0,0,4,0,0,0.999382811294553,0,0,0.00061718870544669,0,0,0.994941064424623,0,0,0.00505893557537712,0,0,1243584000,0,0,6323200,0,1.25e+09,14,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_14_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_14_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_14_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_14_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_14_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_14_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_14_6_1_4_1.25e+09.tif",2
1,0.25,0,0.75,0,3.16990729618149,-1460.34944649616,4685569.15863932,1248832000,0,0,790,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1248832000,0,0,0,1.25e+09,2,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_2_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_2_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_2_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_2_6_1_4_1.25e+09.tif",2
1,0.5,0,0.5,0,979.79878234315,2599.42143959347,4685416.01583542,1249024000,0,1,790,0,0,0,0,0.00126422250316056,0.998735777496839,0,0,0,0,0.000153720024595204,0.999846279975405,0,0,0,0,192000,1248832000,0,0,0,1.25e+09,3,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_3_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_3_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_3_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_3_6_1_4_1.25e+09.tif",2
1,0.75,0,0.25,0,21773.6890508687,148775.249264939,4644029.34283412,1249952000,0,47,785,0,0,0,0,0.0564903846153846,0.943509615384615,0,0,0,0,0.00721947722792555,0.992780522772074,0,0,0,0,9024000,1240928000,0,0,0,1.25e+09,4,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_4_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_4_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_4_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_4_6_1_4_1.25e+09.tif",2
1,1,0,0,0,343057.622821482,5788621.6556215,-3483823.65670308,1249849600,0,6452,0,0,7,0,0,0.998916240904165,0,0,0.00108375909583527,0,0,0.991146454741434,0,0,0.00885354525856551,0,0,1238784000,0,0,11065600,0,1.25e+09,5,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_5_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_5_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_5_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_5_6_1_4_1.25e+09.tif",2
1,0,0.25,0.75,0,24703.870368756,291472.869457971,4608454.00237468,1249772800,0,79,781,0,0,0,0,0.0918604651162791,0.908139534883721,0,0,0,0,0.0121366059494974,0.987863394050503,0,0,0,0,15168000,1234604800,0,0,0,1.25e+09,6,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_6_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_6_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_6_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_6_6_1_4_1.25e+09.tif",2
1,0.25,0.25,0.5,0,65222.0545183548,841973.946243537,4367498.88185707,1249491200,0,341,749,0,0,0,0,0.312844036697248,0.687155963302752,0,0,0,0,0.0523989284598403,0.94760107154016,0,0,0,0,65472000,1184019200,0,0,0,1.25e+09,7,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_7_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_7_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_7_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_7_6_1_4_1.25e+09.tif",2
1,0.5,0.25,0.25,0,179333.40475995,2977099.24895998,2608459.84943977,1249113600,0,2208,520,0,2,0,0,0.808791208791209,0.19047619047619,0,0.000732600732600733,0,0,0.339389467859449,0.658079457304764,0,0.00253107483578755,0,0,423936000,822016000,0,3161600,0,1.25e+09,8,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_8_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_8_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_8_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_8_6_1_4_1.25e+09.tif",2
1,0.75,0.25,0,0,318937.808165381,6395739.33255668,-4537624.65166098,1249907200,0,6477,0,0,4,0,0,0.999382811294553,0,0,0.00061718870544669,0,0,0.994941064424623,0,0,0.00505893557537712,0,0,1243584000,0,0,6323200,0,1.25e+09,9,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_9_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_9_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_9_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_9_6_1_4_1.25e+09.tif",2
1,0,0.5,0.5,0,157022.468776426,2622358.92729617,2985317.14659866,1249344000,0,1814,569,0,1,0,0,0.760906040268456,0.238674496644295,0,0.000419463087248322,0,0,0.278776702013217,0.719957993955228,0,0.00126530403155576,0,0,348288000,899475200,0,1580800,0,1.25e+09,10,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_10_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_10_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_10_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_10_6_1_4_1.25e+09.tif",2
1,0.25,0.5,0.25,0,286833.880026203,5518236.95312359,-1170736.7017515,1249927408,0,5676,92,0,5,1,0,0.983027364045722,0.0159334949774853,0,0.000865950813993765,0.000173190162798753,0,0.87188423345622,0.116353637074578,0,0.00632356723231402,0.00543856223688792,0,1089792000,145433600,0,7904000,6797808,1.25e+09,11,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_11_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_11_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_11_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_11_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_11_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_11_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_11_6_1_4_1.25e+09.tif",2
1,0.5,0.5,0,0,313837.974314705,6405651.85328516,-4601508.88462527,1249907200,0,6477,0,0,4,0,0,0.999382811294553,0,0,0.00061718870544669,0,0,0.994941064424623,0,0,0.00505893557537712,0,0,1243584000,0,0,6323200,0,1.25e+09,12,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_12_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_12_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_12_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_12_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_12_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_12_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_12_6_1_4_1.25e+09.tif",2
1,0,0.75,0.25,0,307056.60700609,6113359.8212852,-2543033.56313381,1249837808,0,6433,0,0,5,1,0,0.999068178288554,0,0,0.000776518092871564,0.000155303618574313,0,0.988237027311947,0,0,0.00632402056443471,0.00543895212361827,0,1235136000,0,0,7904000,6797808,1.25e+09,13,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_13_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_13_6_1_4_1.25e+09.tif",2
1,0,1,0,0,310569.019803984,6407083.00401355,-4643249.43878166,1249907200,0,6477,0,0,4,0,0,0.999382811294553,0,0,0.00061718870544669,0,0,0.994941064424623,0,0,0.00505893557537712,0,0,1243584000,0,0,6323200,0,1.25e+09,15,2.5,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs.csv","A","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_15_6_1_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_15_6_1_4_1.25e+09.tif",2
